Route,transportation_mode,avg_cost,avg_carbon,on_time_percent,shipment_count
PORT_093 -> PORT_094,Multimodal,48660.56,4577.04,100.0,1
PORT_093 -> PORT_096,Air,7406.55,1071.14,100.0,1
PORT_093 -> PORT_096,Rail,14890.45,3955.17,100.0,1
PORT_093 -> PORT_096,Road,4162.66,3549.03,100.0,1
PORT_093 -> PORT_097,Multimodal,13208.23,1640.2,100.0,2
PORT_093 -> PORT_100,Air,31557.02,4606.11,0.0,1
PORT_093 -> PORT_103,Air,43498.17,3288.24,0.0,1
PORT_093 -> PORT_103,Sea,47995.4,2794.45,100.0,1
PORT_093 -> PORT_105,Rail,34378.66,2941.14,100.0,1
PORT_093 -> PORT_111,Air,17946.1,1678.37,100.0,1
PORT_093 -> PORT_112,Road,49590.45,3339.88,100.0,1
PORT_093 -> PORT_120,Multimodal,2494.05,4705.47,0.0,1
PORT_093 -> PORT_121,Road,19260.6,210.86,100.0,1
PORT_093 -> PORT_123,Air,24814.73,440.52,100.0,1
PORT_093 -> PORT_124,Air,35368.04,2147.73,0.0,1
PORT_093 -> PORT_125,Sea,18739.12,2778.51,100.0,1
PORT_093 -> PORT_129,Sea,25307.72,1648.88,100.0,1
PORT_093 -> PORT_131,Road,30822.25,166.21,100.0,1
PORT_093 -> PORT_132,Air,20121.96,4765.72,100.0,1
PORT_093 -> PORT_133,Multimodal,16636.74,4401.15,100.0,1
PORT_093 -> PORT_133,Sea,38521.66,2292.99,100.0,1
PORT_093 -> PORT_136,Rail,26964.8,1405.3,100.0,1
PORT_093 -> PORT_137,Sea,31273.46,1177.7,100.0,1
PORT_093 -> PORT_145,Multimodal,6706.6,4411.83,100.0,1
PORT_093 -> PORT_148,Road,4057.87,2267.64,100.0,1
PORT_093 -> PORT_149,Rail,11169.0,1721.76,0.0,1
PORT_093 -> PORT_156,Sea,14374.1,2423.71,0.0,1
PORT_093 -> PORT_158,Sea,22681.29,3816.61,100.0,1
PORT_093 -> PORT_159,Road,10568.23,1412.44,100.0,1
PORT_093 -> PORT_160,Multimodal,18408.09,2630.09,0.0,1
PORT_093 -> PORT_166,Road,34406.51,4092.07,100.0,1
PORT_093 -> PORT_167,Rail,30325.99,2839.15,100.0,1
PORT_093 -> PORT_167,Sea,27839.14,4864.28,100.0,1
PORT_093 -> PORT_169,Road,8477.89,4283.38,100.0,1
PORT_093 -> PORT_171,Rail,31011.98,1803.76,100.0,2
PORT_093 -> PORT_173,Rail,17093.9,1948.54,100.0,1
PORT_093 -> PORT_176,Rail,16340.17,1423.29,0.0,1
PORT_093 -> PORT_178,Rail,34750.48,1777.42,50.0,2
PORT_093 -> PORT_182,Air,32533.79,4597.98,100.0,1
PORT_093 -> PORT_186,Rail,47262.97,3904.77,100.0,1
PORT_093 -> PORT_189,Rail,43996.07,2609.56,100.0,1
PORT_093 -> PORT_193,Multimodal,27025.63,309.17,0.0,1
PORT_093 -> PORT_196,Sea,11953.96,4753.94,100.0,1
PORT_093 -> PORT_200,Sea,9711.42,4144.8,100.0,1
PORT_094 -> PORT_001,Multimodal,12193.37,2766.96,100.0,1
PORT_094 -> PORT_002,Sea,36759.46,4089.25,100.0,1
PORT_094 -> PORT_005,Sea,48986.34,4147.07,100.0,1
PORT_094 -> PORT_008,Road,32617.36,815.17,100.0,1
PORT_094 -> PORT_009,Rail,46023.46,380.89,100.0,1
PORT_094 -> PORT_013,Air,31266.02,4259.03,100.0,1
PORT_094 -> PORT_013,Road,25879.9,4237.71,0.0,1
PORT_094 -> PORT_014,Sea,1734.67,564.59,100.0,1
PORT_094 -> PORT_019,Rail,5141.14,4677.8,0.0,1
PORT_094 -> PORT_021,Road,15365.21,810.73,100.0,1
PORT_094 -> PORT_022,Rail,19317.59,907.82,0.0,1
PORT_094 -> PORT_028,Sea,30744.07,875.34,100.0,1
PORT_094 -> PORT_029,Multimodal,20839.57,1629.52,100.0,1
PORT_094 -> PORT_029,Rail,40410.52,4179.0,100.0,1
PORT_094 -> PORT_034,Multimodal,44359.41,3199.09,100.0,1
PORT_094 -> PORT_039,Multimodal,27823.69,1927.85,100.0,1
PORT_094 -> PORT_039,Sea,44956.11,1871.23,0.0,1
PORT_094 -> PORT_044,Rail,16937.06,3526.12,0.0,1
PORT_094 -> PORT_047,Air,12654.06,3109.76,100.0,1
PORT_094 -> PORT_047,Road,21268.7,328.97,0.0,1
PORT_094 -> PORT_048,Multimodal,30922.27,4596.86,100.0,1
PORT_094 -> PORT_052,Multimodal,49858.78,138.88,100.0,1
PORT_094 -> PORT_058,Rail,29130.93,2039.66,0.0,1
PORT_094 -> PORT_061,Multimodal,25382.99,3798.16,0.0,1
PORT_094 -> PORT_062,Air,25250.83,4236.12,100.0,1
PORT_094 -> PORT_063,Multimodal,39765.7,3611.2,100.0,1
PORT_094 -> PORT_066,Rail,36037.31,4968.16,100.0,1
PORT_094 -> PORT_066,Road,13025.93,2082.03,100.0,1
PORT_094 -> PORT_069,Rail,34600.62,3628.58,100.0,1
PORT_094 -> PORT_072,Sea,42855.91,612.22,100.0,1
PORT_094 -> PORT_074,Multimodal,2861.33,1391.52,100.0,1
PORT_094 -> PORT_083,Air,14145.83,1965.11,0.0,1
PORT_094 -> PORT_084,Sea,22349.45,3350.22,100.0,1
PORT_094 -> PORT_085,Air,33654.55,4367.73,100.0,1
PORT_094 -> PORT_085,Multimodal,37873.75,4446.45,100.0,1
PORT_094 -> PORT_086,Air,7665.43,2077.78,100.0,1
PORT_094 -> PORT_087,Road,35561.37,3105.73,0.0,1
PORT_094 -> PORT_090,Rail,38634.93,359.77,0.0,1
PORT_094 -> PORT_091,Multimodal,13756.68,2449.7,100.0,1
PORT_094 -> PORT_094,Sea,24164.14,3820.77,50.0,2
PORT_094 -> PORT_095,Multimodal,25971.79,3443.22,100.0,1
PORT_094 -> PORT_095,Rail,2634.79,1736.01,100.0,1
PORT_094 -> PORT_097,Sea,49118.45,2478.2,100.0,1
PORT_094 -> PORT_098,Road,32771.65,1330.37,100.0,1
PORT_094 -> PORT_100,Road,22024.42,1221.46,100.0,1
PORT_094 -> PORT_101,Air,42181.0,2513.2,100.0,1
PORT_094 -> PORT_104,Rail,36513.51,4959.78,100.0,1
PORT_094 -> PORT_109,Road,35617.89,2684.68,100.0,1
PORT_094 -> PORT_110,Road,6716.16,103.17,100.0,1
PORT_094 -> PORT_110,Sea,37390.33,1101.89,100.0,1
PORT_094 -> PORT_111,Multimodal,40601.7,3982.6,100.0,1
PORT_094 -> PORT_111,Road,44491.46,476.58,100.0,1
PORT_094 -> PORT_111,Sea,41803.46,4744.74,100.0,1
PORT_094 -> PORT_112,Multimodal,4103.34,3192.94,100.0,1
PORT_094 -> PORT_115,Sea,6572.18,2011.8,100.0,1
PORT_094 -> PORT_117,Air,39775.17,2767.21,100.0,1
PORT_094 -> PORT_119,Air,28621.89,264.5,0.0,1
PORT_094 -> PORT_119,Multimodal,28803.73,1732.27,100.0,1
PORT_094 -> PORT_119,Road,45024.04,3808.3,0.0,1
PORT_094 -> PORT_120,Rail,45663.1,3133.43,100.0,1
PORT_094 -> PORT_120,Road,6470.37,3820.43,100.0,1
PORT_094 -> PORT_120,Sea,9090.94,3485.27,100.0,1
PORT_094 -> PORT_121,Rail,39224.92,385.28,100.0,1
PORT_094 -> PORT_123,Multimodal,21936.31,4187.96,100.0,1
PORT_094 -> PORT_123,Sea,534.09,4963.3,100.0,1
PORT_094 -> PORT_125,Multimodal,25514.37,1027.69,100.0,1
PORT_094 -> PORT_125,Rail,18824.17,4416.59,100.0,1
PORT_094 -> PORT_130,Sea,34173.96,4548.74,100.0,1
PORT_094 -> PORT_135,Multimodal,43437.7,1808.27,100.0,1
PORT_094 -> PORT_142,Road,25551.3,2736.13,100.0,1
PORT_094 -> PORT_143,Air,12184.79,2102.91,100.0,1
PORT_094 -> PORT_144,Road,33950.55,740.25,100.0,1
PORT_094 -> PORT_146,Rail,27551.4,162.67,100.0,1
PORT_094 -> PORT_147,Air,4418.39,4586.71,100.0,1
PORT_094 -> PORT_150,Air,5531.56,3145.05,100.0,1
PORT_094 -> PORT_150,Road,26627.61,539.57,100.0,1
PORT_094 -> PORT_153,Air,12402.05,822.75,100.0,1
PORT_094 -> PORT_153,Rail,753.82,3363.08,100.0,1
PORT_094 -> PORT_154,Sea,41158.81,1442.6,0.0,1
PORT_094 -> PORT_160,Rail,33750.92,736.4,100.0,1
PORT_094 -> PORT_161,Air,49467.16,3917.08,100.0,1
PORT_094 -> PORT_161,Multimodal,5806.21,2089.34,100.0,1
PORT_094 -> PORT_163,Multimodal,12084.35,1319.59,100.0,1
PORT_094 -> PORT_163,Sea,30625.78,955.26,100.0,1
PORT_094 -> PORT_167,Rail,15467.87,4011.66,100.0,1
PORT_094 -> PORT_171,Air,12458.1,1426.76,100.0,1
PORT_094 -> PORT_171,Sea,30143.24,3951.44,100.0,2
PORT_094 -> PORT_177,Multimodal,25020.59,351.28,100.0,1
PORT_094 -> PORT_177,Rail,27483.38,3428.79,100.0,1
PORT_094 -> PORT_186,Multimodal,3027.71,3803.79,100.0,1
PORT_094 -> PORT_187,Air,43597.05,1466.19,100.0,1
PORT_094 -> PORT_187,Rail,41800.39,873.7,100.0,1
PORT_094 -> PORT_188,Multimodal,45204.22,3546.71,100.0,1
PORT_094 -> PORT_188,Road,25566.08,2581.03,100.0,1
PORT_094 -> PORT_192,Rail,14146.52,2195.56,100.0,1
PORT_094 -> PORT_194,Multimodal,10375.4,4678.36,100.0,1
PORT_094 -> PORT_195,Multimodal,46145.42,3644.26,100.0,1
PORT_094 -> PORT_196,Rail,20996.49,968.32,100.0,1
PORT_094 -> PORT_196,Sea,4929.34,1935.97,100.0,1
PORT_094 -> PORT_198,Air,9737.47,943.53,100.0,1
PORT_094 -> PORT_198,Road,21864.19,4795.59,100.0,1
PORT_094 -> PORT_199,Air,22208.82,2140.19,100.0,1
PORT_095 -> PORT_001,Rail,4634.93,518.37,0.0,1
PORT_095 -> PORT_003,Air,8629.12,589.65,100.0,1
PORT_095 -> PORT_004,Sea,19273.15,1987.9,0.0,1
PORT_095 -> PORT_005,Road,39812.42,4852.06,100.0,1
PORT_095 -> PORT_008,Multimodal,30212.88,227.3,100.0,1
PORT_095 -> PORT_008,Road,35613.6,3261.41,0.0,1
PORT_095 -> PORT_011,Multimodal,24791.11,2489.43,100.0,1
PORT_095 -> PORT_016,Multimodal,25145.02,3323.36,100.0,2
PORT_095 -> PORT_019,Air,18351.09,4234.5,100.0,1
PORT_095 -> PORT_019,Multimodal,8942.76,4564.15,100.0,1
PORT_095 -> PORT_020,Air,15160.82,3443.9,100.0,1
PORT_095 -> PORT_026,Multimodal,37885.06,4033.09,100.0,1
PORT_095 -> PORT_031,Road,48247.18,1143.15,100.0,1
PORT_095 -> PORT_032,Multimodal,34425.35,4291.54,100.0,1
PORT_095 -> PORT_038,Sea,26403.27,585.45,100.0,1
PORT_095 -> PORT_040,Road,34864.77,2524.84,100.0,1
PORT_095 -> PORT_041,Multimodal,1905.44,3615.8,100.0,1
PORT_095 -> PORT_043,Road,31310.83,3279.98,100.0,1
PORT_095 -> PORT_045,Multimodal,32723.17,3529.6,0.0,1
PORT_095 -> PORT_047,Multimodal,36937.57,2186.8,100.0,1
PORT_095 -> PORT_048,Multimodal,8061.98,775.12,100.0,1
PORT_095 -> PORT_049,Road,30528.72,474.15,0.0,1
PORT_095 -> PORT_056,Air,18993.22,3457.56,100.0,1
PORT_095 -> PORT_059,Rail,41940.67,2648.2,100.0,1
PORT_095 -> PORT_067,Sea,7337.99,1201.82,100.0,1
PORT_095 -> PORT_068,Sea,18649.72,3210.0,100.0,1
PORT_095 -> PORT_071,Sea,31164.88,1371.91,100.0,1
PORT_095 -> PORT_072,Road,13426.79,4556.19,100.0,1
PORT_095 -> PORT_075,Rail,33968.56,1759.43,100.0,1
PORT_095 -> PORT_076,Sea,15485.74,4731.46,100.0,1
PORT_095 -> PORT_077,Sea,33566.48,4996.77,0.0,1
PORT_095 -> PORT_080,Sea,4253.41,314.75,100.0,1
PORT_095 -> PORT_082,Air,18788.38,3342.47,100.0,1
PORT_095 -> PORT_083,Multimodal,7046.48,3652.88,100.0,1
PORT_095 -> PORT_085,Road,44543.04,3185.81,100.0,1
PORT_095 -> PORT_086,Multimodal,21164.82,1815.12,100.0,1
PORT_095 -> PORT_088,Road,31556.89,2706.1,100.0,1
PORT_095 -> PORT_092,Multimodal,29286.72,2187.19,100.0,1
PORT_095 -> PORT_094,Rail,7402.47,2710.16,100.0,1
PORT_095 -> PORT_094,Road,14957.15,1193.95,100.0,1
PORT_095 -> PORT_095,Multimodal,911.96,1287.53,0.0,1
PORT_095 -> PORT_096,Road,19414.22,2031.64,0.0,1
PORT_095 -> PORT_097,Road,37204.47,4538.85,0.0,1
PORT_095 -> PORT_098,Air,15570.27,1145.15,100.0,1
PORT_095 -> PORT_101,Air,13529.69,2117.36,100.0,1
PORT_095 -> PORT_102,Multimodal,41980.68,56.9,100.0,1
PORT_095 -> PORT_106,Rail,26829.96,3829.45,100.0,1
PORT_095 -> PORT_107,Multimodal,27308.37,1519.82,100.0,1
PORT_095 -> PORT_112,Multimodal,10629.71,305.78,100.0,1
PORT_095 -> PORT_112,Rail,14194.69,4374.33,100.0,1
PORT_095 -> PORT_113,Road,35406.12,2090.77,50.0,2
PORT_095 -> PORT_124,Rail,34425.43,4457.35,100.0,1
PORT_095 -> PORT_124,Sea,5034.92,158.61,100.0,1
PORT_095 -> PORT_125,Sea,12185.04,3854.58,100.0,1
PORT_095 -> PORT_132,Road,4211.96,4019.6,100.0,1
PORT_095 -> PORT_135,Sea,10524.85,2967.67,100.0,1
PORT_095 -> PORT_137,Rail,10368.34,2642.68,100.0,1
PORT_095 -> PORT_137,Road,49068.48,1026.0,0.0,1
PORT_095 -> PORT_139,Road,39129.94,3773.06,0.0,1
PORT_095 -> PORT_141,Multimodal,29519.31,1553.71,100.0,2
PORT_095 -> PORT_142,Air,27841.35,4684.53,100.0,1
PORT_095 -> PORT_142,Rail,32477.07,1500.94,100.0,1
PORT_095 -> PORT_143,Sea,28836.64,1201.61,100.0,1
PORT_095 -> PORT_144,Sea,30299.87,232.77,100.0,1
PORT_095 -> PORT_147,Air,15938.92,1456.07,50.0,2
PORT_095 -> PORT_150,Road,1734.54,2148.64,100.0,1
PORT_095 -> PORT_151,Air,29292.22,3150.01,0.0,1
PORT_095 -> PORT_151,Sea,25507.07,1406.23,100.0,1
PORT_095 -> PORT_152,Road,11401.25,757.36,100.0,1
PORT_095 -> PORT_153,Multimodal,43563.8,4668.22,0.0,1
PORT_095 -> PORT_160,Road,31062.08,3876.6,100.0,1
PORT_095 -> PORT_161,Air,28046.71,3249.6,100.0,1
PORT_095 -> PORT_162,Multimodal,6358.52,4653.26,100.0,1
PORT_095 -> PORT_162,Rail,30901.23,1591.81,100.0,1
PORT_095 -> PORT_163,Rail,4534.54,4003.49,0.0,1
PORT_095 -> PORT_166,Rail,22098.17,1421.49,100.0,1
PORT_095 -> PORT_168,Multimodal,47144.15,147.52,100.0,1
PORT_095 -> PORT_169,Air,14052.23,4984.39,100.0,1
PORT_095 -> PORT_169,Multimodal,29894.06,1628.87,100.0,2
PORT_095 -> PORT_175,Road,5933.32,3787.54,100.0,1
PORT_095 -> PORT_179,Air,38861.33,3840.26,0.0,1
PORT_095 -> PORT_181,Sea,9657.64,4041.26,0.0,1
PORT_095 -> PORT_183,Air,10290.34,1565.11,100.0,1
PORT_095 -> PORT_183,Multimodal,2936.1,1005.07,100.0,1
PORT_095 -> PORT_183,Sea,4507.49,498.02,100.0,1
PORT_095 -> PORT_185,Multimodal,49201.56,3317.08,100.0,1
PORT_095 -> PORT_188,Rail,23371.24,2318.9,100.0,1
PORT_095 -> PORT_189,Air,20946.72,2121.81,100.0,2
PORT_095 -> PORT_190,Multimodal,21329.94,2330.28,100.0,1
PORT_095 -> PORT_190,Rail,12109.91,1556.79,100.0,1
PORT_095 -> PORT_192,Air,10674.41,4937.34,100.0,1
PORT_095 -> PORT_192,Multimodal,40973.16,1595.05,100.0,1
PORT_095 -> PORT_196,Multimodal,33953.88,2990.06,100.0,1
PORT_095 -> PORT_196,Rail,19128.34,2332.31,100.0,1
PORT_095 -> PORT_197,Air,26906.59,390.72,100.0,1
PORT_095 -> PORT_200,Rail,2718.1,3004.04,100.0,1
PORT_096 -> PORT_001,Air,26248.4,3780.49,0.0,1
PORT_096 -> PORT_003,Sea,47750.13,985.45,100.0,1
PORT_096 -> PORT_006,Air,42963.03,559.8,100.0,1
PORT_096 -> PORT_006,Rail,34310.45,367.98,100.0,1
PORT_096 -> PORT_007,Rail,33245.46,2603.54,0.0,1
PORT_096 -> PORT_009,Sea,13771.48,4638.02,100.0,1
PORT_096 -> PORT_011,Road,49141.15,628.6,100.0,1
PORT_096 -> PORT_012,Sea,12453.61,1507.13,100.0,1
PORT_096 -> PORT_015,Rail,47045.73,2834.79,100.0,1
PORT_096 -> PORT_020,Sea,34940.19,4686.46,100.0,1
PORT_096 -> PORT_021,Multimodal,23514.08,747.31,100.0,1
PORT_096 -> PORT_023,Air,20666.73,4512.54,100.0,1
PORT_096 -> PORT_024,Multimodal,15744.85,1689.08,100.0,1
PORT_096 -> PORT_026,Rail,42653.89,1555.7,100.0,1
PORT_096 -> PORT_027,Sea,40506.86,2013.75,100.0,1
PORT_096 -> PORT_028,Sea,32253.22,2926.83,100.0,1
PORT_096 -> PORT_029,Road,20959.11,4678.94,100.0,1
PORT_096 -> PORT_030,Air,36105.54,2818.95,100.0,1
PORT_096 -> PORT_035,Multimodal,39278.28,499.3,0.0,1
PORT_096 -> PORT_036,Multimodal,45181.88,3513.38,100.0,1
PORT_096 -> PORT_040,Rail,47232.47,854.58,0.0,1
PORT_096 -> PORT_044,Air,34415.27,1986.5,0.0,1
PORT_096 -> PORT_044,Road,25679.37,2607.39,100.0,1
PORT_096 -> PORT_045,Multimodal,22554.11,938.55,100.0,1
PORT_096 -> PORT_046,Road,7669.8,3192.98,100.0,1
PORT_096 -> PORT_047,Air,24946.77,4377.06,100.0,1
PORT_096 -> PORT_048,Rail,35029.4,223.99,0.0,1
PORT_096 -> PORT_049,Sea,48300.26,4147.33,100.0,1
PORT_096 -> PORT_052,Road,35421.24,4145.47,100.0,1
PORT_096 -> PORT_053,Air,34791.25,2585.09,100.0,1
PORT_096 -> PORT_055,Multimodal,20851.97,288.81,0.0,1
PORT_096 -> PORT_059,Sea,29167.49,2914.38,0.0,1
PORT_096 -> PORT_062,Road,49266.04,3089.87,100.0,1
PORT_096 -> PORT_065,Air,45094.08,4936.67,0.0,1
PORT_096 -> PORT_069,Multimodal,37613.72,905.96,0.0,1
PORT_096 -> PORT_070,Rail,7988.85,1010.68,100.0,1
PORT_096 -> PORT_070,Sea,7889.07,4594.69,100.0,1
PORT_096 -> PORT_072,Multimodal,6615.15,4588.93,100.0,1
PORT_096 -> PORT_076,Multimodal,44626.53,2557.64,100.0,1
PORT_096 -> PORT_080,Multimodal,45295.09,4976.29,100.0,1
PORT_096 -> PORT_082,Air,3636.59,1106.7,0.0,1
PORT_096 -> PORT_083,Rail,1897.91,3887.34,100.0,1
PORT_096 -> PORT_083,Road,18592.36,4423.05,0.0,1
PORT_096 -> PORT_083,Sea,22483.26,4877.41,100.0,1
PORT_096 -> PORT_084,Multimodal,7047.23,1641.5,100.0,1
PORT_096 -> PORT_086,Road,43855.27,4877.05,100.0,1
PORT_096 -> PORT_087,Rail,49467.56,1662.57,100.0,1
PORT_096 -> PORT_092,Sea,36128.25,4451.87,100.0,1
PORT_096 -> PORT_093,Sea,28827.54,1268.33,100.0,1
PORT_096 -> PORT_095,Air,37651.32,1854.15,100.0,1
PORT_096 -> PORT_095,Road,41325.55,2109.03,100.0,1
PORT_096 -> PORT_098,Road,20883.77,1121.29,0.0,1
PORT_096 -> PORT_099,Road,42749.23,4318.0,100.0,1
PORT_096 -> PORT_101,Air,37716.26,612.43,0.0,1
PORT_096 -> PORT_103,Road,34023.49,1289.04,100.0,1
PORT_096 -> PORT_104,Road,25835.85,877.88,100.0,1
PORT_096 -> PORT_109,Rail,15588.78,1213.47,0.0,1
PORT_096 -> PORT_114,Multimodal,28930.79,4394.42,100.0,1
PORT_096 -> PORT_116,Road,25577.25,2926.39,100.0,1
PORT_096 -> PORT_119,Sea,41287.92,1768.63,0.0,1
PORT_096 -> PORT_120,Sea,15253.97,2237.03,0.0,1
PORT_096 -> PORT_122,Air,49268.4,4061.74,0.0,1
PORT_096 -> PORT_122,Rail,6867.3,369.25,100.0,1
PORT_096 -> PORT_125,Sea,25111.09,4719.82,100.0,1
PORT_096 -> PORT_129,Rail,7003.07,2548.11,100.0,1
PORT_096 -> PORT_129,Road,44712.73,4549.45,100.0,1
PORT_096 -> PORT_131,Rail,32121.28,3202.67,50.0,2
PORT_096 -> PORT_135,Road,49012.53,4364.72,100.0,1
PORT_096 -> PORT_136,Sea,4128.13,1795.11,100.0,1
PORT_096 -> PORT_144,Road,41634.11,385.15,100.0,1
PORT_096 -> PORT_145,Road,17450.1,2645.03,100.0,1
PORT_096 -> PORT_147,Air,41763.25,1003.43,100.0,1
PORT_096 -> PORT_147,Multimodal,4117.46,4965.86,100.0,1
PORT_096 -> PORT_152,Multimodal,34301.04,869.57,0.0,1
PORT_096 -> PORT_152,Rail,42621.76,305.09,100.0,1
PORT_096 -> PORT_153,Rail,36704.89,1122.45,0.0,1
PORT_096 -> PORT_154,Air,5114.9,1059.92,100.0,1
PORT_096 -> PORT_155,Road,20571.36,945.79,100.0,1
PORT_096 -> PORT_158,Multimodal,36790.09,287.33,100.0,1
PORT_096 -> PORT_161,Air,42174.79,4437.41,100.0,1
PORT_096 -> PORT_161,Road,21850.96,4451.7,100.0,1
PORT_096 -> PORT_162,Air,46818.01,2974.94,100.0,1
PORT_096 -> PORT_162,Sea,36446.66,1757.65,100.0,1
PORT_096 -> PORT_163,Road,511.56,1605.54,100.0,1
PORT_096 -> PORT_165,Air,39359.8,1912.64,100.0,1
PORT_096 -> PORT_172,Air,8995.65,3802.64,100.0,1
PORT_096 -> PORT_173,Road,4202.55,725.43,100.0,1
PORT_096 -> PORT_174,Rail,5006.84,4686.47,0.0,1
PORT_096 -> PORT_175,Rail,25249.49,448.84,100.0,1
PORT_096 -> PORT_180,Sea,37544.25,3535.27,100.0,1
PORT_096 -> PORT_181,Multimodal,7339.03,3010.8,100.0,1
PORT_096 -> PORT_188,Air,16666.76,106.28,100.0,1
PORT_096 -> PORT_189,Sea,45006.27,2459.56,100.0,1
PORT_096 -> PORT_197,Sea,40246.18,3161.58,100.0,1
PORT_096 -> PORT_199,Road,11162.32,1125.61,100.0,1
PORT_096 -> PORT_200,Air,22291.1,1385.89,0.0,1
PORT_097 -> PORT_001,Air,31302.31,2792.09,100.0,1
PORT_097 -> PORT_007,Rail,27296.45,3043.68,100.0,1
PORT_097 -> PORT_007,Sea,9678.47,3922.78,100.0,1
PORT_097 -> PORT_008,Multimodal,28636.77,3511.03,0.0,1
PORT_097 -> PORT_010,Multimodal,18248.37,4224.57,100.0,1
PORT_097 -> PORT_011,Rail,32972.89,4243.03,100.0,1
PORT_097 -> PORT_015,Air,34310.4,1256.41,100.0,1
PORT_097 -> PORT_015,Rail,24967.08,2726.4,100.0,1
PORT_097 -> PORT_017,Rail,2362.13,712.26,100.0,1
PORT_097 -> PORT_017,Sea,19520.25,3734.4,100.0,1
PORT_097 -> PORT_018,Rail,9480.66,1675.36,100.0,1
PORT_097 -> PORT_019,Road,13255.86,1845.69,100.0,1
PORT_097 -> PORT_021,Air,41575.31,1649.19,100.0,1
PORT_097 -> PORT_023,Rail,8940.84,195.56,0.0,1
PORT_097 -> PORT_024,Sea,45544.35,1031.23,100.0,1
PORT_097 -> PORT_025,Multimodal,43739.44,2998.9,100.0,1
PORT_097 -> PORT_026,Sea,30668.51,1586.23,100.0,1
PORT_097 -> PORT_030,Sea,1418.82,3946.24,100.0,1
PORT_097 -> PORT_033,Sea,12705.59,3878.0,100.0,1
PORT_097 -> PORT_038,Air,45876.91,3141.05,100.0,1
PORT_097 -> PORT_038,Rail,41605.81,3594.34,100.0,1
PORT_097 -> PORT_044,Sea,24127.81,1618.17,100.0,1
PORT_097 -> PORT_046,Sea,35985.83,755.92,100.0,1
PORT_097 -> PORT_048,Multimodal,6421.81,1272.5,100.0,1
PORT_097 -> PORT_049,Multimodal,43525.14,4140.19,100.0,1
PORT_097 -> PORT_051,Sea,3458.09,1015.55,100.0,1
PORT_097 -> PORT_053,Road,35815.65,228.24,100.0,1
PORT_097 -> PORT_054,Road,4669.32,1111.29,100.0,1
PORT_097 -> PORT_056,Sea,11427.96,3167.38,100.0,1
PORT_097 -> PORT_059,Air,45913.04,2082.37,100.0,1
PORT_097 -> PORT_059,Multimodal,40500.6,1123.56,0.0,1
PORT_097 -> PORT_060,Road,39226.06,980.73,0.0,1
PORT_097 -> PORT_061,Road,6345.26,227.95,100.0,1
PORT_097 -> PORT_062,Sea,8561.62,2414.99,100.0,1
PORT_097 -> PORT_064,Sea,47305.86,3925.63,100.0,1
PORT_097 -> PORT_065,Multimodal,39860.78,2134.77,100.0,1
PORT_097 -> PORT_066,Rail,9913.38,69.92,100.0,1
PORT_097 -> PORT_066,Road,1386.48,4304.03,100.0,1
PORT_097 -> PORT_068,Rail,40957.27,3323.94,100.0,1
PORT_097 -> PORT_068,Road,33931.18,1360.55,100.0,1
PORT_097 -> PORT_071,Road,24449.57,1295.4,100.0,2
PORT_097 -> PORT_077,Air,36068.8,2133.52,100.0,1
PORT_097 -> PORT_081,Multimodal,3558.48,1918.7,100.0,1
PORT_097 -> PORT_084,Air,21985.19,4684.48,100.0,1
PORT_097 -> PORT_085,Multimodal,48940.63,3768.61,100.0,1
PORT_097 -> PORT_091,Multimodal,10976.97,1014.45,100.0,1
PORT_097 -> PORT_095,Road,47630.14,4392.17,100.0,1
PORT_097 -> PORT_097,Air,12147.05,1828.42,0.0,1
PORT_097 -> PORT_097,Multimodal,13549.49,396.21,100.0,1
PORT_097 -> PORT_098,Air,6614.51,2700.05,100.0,1
PORT_097 -> PORT_101,Rail,12215.5,3177.2,100.0,1
PORT_097 -> PORT_102,Multimodal,21484.53,4344.71,0.0,1
PORT_097 -> PORT_106,Sea,10448.21,2264.58,100.0,1
PORT_097 -> PORT_108,Air,47691.97,1965.9,100.0,1
PORT_097 -> PORT_109,Air,36609.34,3937.54,100.0,1
PORT_097 -> PORT_109,Rail,47486.05,2287.8,100.0,1
PORT_097 -> PORT_113,Air,42545.91,3340.44,100.0,1
PORT_097 -> PORT_119,Rail,12469.42,998.0,100.0,1
PORT_097 -> PORT_120,Rail,23017.71,4328.29,100.0,1
PORT_097 -> PORT_122,Multimodal,17329.86,2958.27,0.0,1
PORT_097 -> PORT_122,Road,37932.64,2568.58,100.0,1
PORT_097 -> PORT_123,Air,20985.41,983.04,100.0,1
PORT_097 -> PORT_132,Sea,25523.33,595.43,100.0,1
PORT_097 -> PORT_136,Multimodal,8619.13,1770.76,100.0,1
PORT_097 -> PORT_136,Sea,24850.96,1805.84,100.0,1
PORT_097 -> PORT_137,Road,14310.55,4972.02,100.0,1
PORT_097 -> PORT_138,Air,11180.21,291.72,100.0,1
PORT_097 -> PORT_142,Road,28862.58,4528.4,100.0,1
PORT_097 -> PORT_147,Sea,11331.92,3779.69,100.0,1
PORT_097 -> PORT_150,Air,13448.26,689.94,100.0,1
PORT_097 -> PORT_150,Multimodal,6777.15,4668.15,0.0,1
PORT_097 -> PORT_150,Rail,15361.15,1173.91,100.0,1
PORT_097 -> PORT_153,Multimodal,48834.49,1145.42,100.0,1
PORT_097 -> PORT_157,Multimodal,48110.45,1178.74,100.0,1
