supplier_id,supplier_name,region,country,supplier_type,risk_level,financial_health_score,delivery_performance,quality_rating,contract_value_usd,sustainability_score,lead_time_days,capacity_utilization,years_in_partnership,compliance_violations,political_risk_index,financial_health_normalized,delivery_performance_normalized,political_risk_normalized,compliance_violations_normalized,supplier_risk_score
SUP_00891,Advanced Technologies,North America,Japan,Service Provider,Medium,48.03531110477261,94.2793097644328,4.990318820400242,27300849.08117951,65.50152820183018,117.4798325702494,60.52533494839735,2,3,0.226154581641863,0.8546313065918285,0.19586185740914264,0.022499983812198514,0.375,0.4426110766219139
SUP_00892,Elite Industries,Asia-Pacific,Vietnam,Raw Material,Medium,85.26519659458141,96.53516389799373,3.798218599114852,42904974.897105545,83.25276208364886,10.809385068457228,74.17846481183547,11,0,4.641958666449472,0.17671913411809592,0.10174216256595559,0.4642701455662775,0.0,0.19406433153028058
SUP_00893,Alpha Technologies,Asia-Pacific,Brazil,Distributor,High,52.926721434655526,87.43723957526225,4.230801509418479,33919115.82054438,75.77118511566266,179.4334523726216,89.71266762309327,4,2,7.911866872343638,0.7655645109365187,0.48132958722368846,0.791401478681522,0.25,0.6339049762780185
SUP_00894,Premier Solutions,Asia-Pacific,Singapore,Service Provider,Medium,75.87546120501455,85.93204068526128,3.730488403230744,14839300.352315744,99.6416182611503,22.316652795143607,63.119313319599335,9,3,1.6071941009932833,0.34769510767131073,0.5441301283125601,0.1606632809457111,0.375,0.3719497377514346
SUP_00895,Dynamic Supply Co,Middle East,Singapore,Manufacturer,Medium,62.28584284164313,75.73979084878489,3.78557129265741,28102727.181583174,21.09421208837153,124.46231525288562,82.69359718275743,5,4,8.36637272214923,0.5951459817902726,0.9693754622652531,0.8368715944136921,0.5,0.7462453502784234
SUP_00896,Dynamic Corp,Europe,Sweden,Raw Material,Low,72.7823977512706,96.10090410204918,4.391281506890817,35757055.911310434,48.41065722526325,49.24633553808826,77.16291069820014,5,5,6.565772554235961,0.4040161341246594,0.11986053239709671,0.6567342033165228,0.625,0.3914114540322974
SUP_00897,Superior Manufacturing,Middle East,USA,Raw Material,High,45.90978039458994,75.31224512222094,4.875773952189767,36418819.39376873,42.4822341016162,73.59669475871803,60.704660285644295,8,0,3.3217328778848563,0.8933347063590398,0.9872137048701446,0.33219083476245415,0.0,0.7199361609571501
SUP_00898,Premier Corp,Europe,Argentina,Manufacturer,High,40.9302039956884,97.67400192504508,4.084717900984643,33343595.84211956,40.98526801324277,118.0384823401642,69.43902308477806,2,2,5.158257984924495,0.9840069018322793,0.054227083471416915,0.5159222635171056,0.25,0.538055338477758
SUP_00899,Advanced Manufacturing,Asia-Pacific,UK,Service Provider,Low,90.02604350591656,86.74118996851418,4.53679985789756,43546980.71754212,37.802382599910864,81.38528612884873,71.39167956266857,7,2,9.655749797267385,0.09002974386032736,0.5103704616349414,0.9658647082605365,0.25,0.40729597768672066
SUP_00900,Global Systems,Asia-Pacific,UAE,Component,Medium,54.82965048219505,83.20642784579344,3.1784131176339274,43511767.64428801,76.72990726521832,48.84556031294744,64.47439785385289,17,1,2.164369706323388,0.7309144241122115,0.6578492934371418,0.2164047840932248,0.125,0.5455015144946721
SUP_00901,Elite Solutions,Middle East,Spain,Manufacturer,Medium,85.08223515292525,97.18124243622384,3.422316074863854,28967881.142379813,26.780757862025748,63.52808270370683,85.26147638970642,11,0,4.995353977440402,0.18005064553050698,0.07478620209037201,0.4996248625558103,0.0,0.19438109135047646
SUP_00902,Elite Solutions,Middle East,France,Service Provider,Low,94.964266525971,75.58538383464233,4.004263281839065,21521325.63710505,79.32870671546706,64.77092046155586,69.69591505007556,15,1,6.244865561076207,0.00011054449557812429,0.975817696644036,0.6246297141785323,0.125,0.4302154696271485
SUP_00903,Dynamic Systems,Europe,Thailand,Manufacturer,Critical,51.628719189940114,88.9541974768581,3.04002344725755,32096436.263476737,75.47406736130188,172.8816832889374,71.10477998477553,3,3,1.3801460547566624,0.7891995962991013,0.41803843170788957,0.1379487197501662,0.375,0.5061811119820406
SUP_00904,Prime Enterprises,Latin America,Singapore,Manufacturer,Low,54.58439076508456,88.1743805879841,3.5057099575251174,40919689.46845464,40.06433060007171,144.75727778660394,95.9295439280059,13,1,0.4352208862330964,0.7353803134228886,0.4505742798917107,0.04341559814263381,0.125,0.45050752896519536
SUP_00905,Prime Manufacturing,Europe,UAE,Distributor,Low,76.45728831990661,80.26368962907317,4.0348025796499325,332322.63681717694,40.2267026532129,85.24603500889502,78.68492370772557,18,2,0.1345995293147128,0.3371007242003067,0.7806274548619196,0.01334054433092214,0.25,0.396696635004883
SUP_00906,Strategic Solutions,Middle East,Japan,Service Provider,Medium,93.09967490303416,85.29329835240506,3.029922396512601,49600250.60029181,70.30884682756017,39.96866105973872,75.68512587877089,20,0,3.2469285660001623,0.03406255217036536,0.5707800045423479,0.32470718912815205,0.0,0.24980046005648093
SUP_00907,Elite Systems,Africa,Netherlands,Component,High,90.36978915049092,90.6543361426505,3.5290925724520834,9185543.927843502,80.97368843869423,146.92781929596478,88.95484153258869,20,2,0.7394729448486537,0.08377054231764258,0.34710453131296815,0.07385387814038924,0.25,0.17741035194902532
SUP_00908,Dynamic Solutions,Middle East,France,Distributor,Low,67.65815360360716,92.45114872516626,4.028061638951739,23538936.83371581,90.11884904698924,32.50693253146537,96.38455187531648,3,4,8.037699525411146,0.4973225581634665,0.27213716110901354,0.8039901511932463,0.5,0.49136820183673996
SUP_00909,Dynamic Systems,Africa,Japan,Manufacturer,Medium,83.73106553896986,75.01720460895791,4.146298495962491,43607885.2554012,88.17116510835805,41.8308879998506,61.00145344949775,2,1,9.97319527161746,0.20465384579089274,0.9995235092416088,0.9976228967712577,0.125,0.5937431704430913
SUP_00910,Advanced Technologies,North America,Sweden,Manufacturer,Medium,47.46602192049456,97.48448232218436,4.851503386110611,11290767.932257758,97.19063953310824,69.05234357202644,77.92955386221585,5,2,0.6130382173446403,0.8649973891785013,0.06213430004303744,0.06120497231303427,0.25,0.40188024014691864
SUP_00911,Innovative Enterprises,Middle East,Thailand,Manufacturer,Low,93.75910013122068,78.9486089374275,4.290691246501216,23865921.43382414,66.51079162692089,159.06093427409826,84.43125424311789,20,2,4.327262759334396,0.022055198853464186,0.8354958045262113,0.4327870319318032,0.25,0.3710282272856097
SUP_00912,Superior Enterprises,North America,Netherlands,Service Provider,Low,93.03942787197926,80.60593042133662,3.829471605059988,6672479.9000499,92.69244490722878,28.062667010969296,72.74252392503959,5,1,0.2573212298257477,0.035159579334703595,0.7663483406002722,0.025617987905019828,0.125,0.26159193149496707
SUP_00913,Dynamic Corp,Latin America,India,Service Provider,Medium,49.005092683354405,81.32336269665235,4.860702354266135,19784062.45314022,84.68106186083287,26.390983749542062,90.89630888492968,13,4,1.3399089075726325,0.8369727312802995,0.7364153294987164,0.13392327598531084,0.5,0.6324983465587969
SUP_00914,Superior Manufacturing,Europe,USA,Distributor,Low,56.46827186417086,75.90768327724885,4.569765966775589,8897915.966910476,91.57340994512109,91.44562295342156,98.85908281081096,8,1,3.2292256091067406,0.7010770672065286,0.9623705837589616,0.32293613271800947,0.125,0.6462292285539019
SUP_00915,Dynamic Supply Co,Africa,UAE,Component,High,45.50852486287218,77.9532509661678,3.400017842225495,18213206.05111929,20.93012810282933,53.37184469139307,97.73709465001131,16,1,3.9369821305764985,0.9006410949134271,0.877024548393535,0.39374219815191597,0.125,0.7146122421138146
SUP_00916,Strategic Industries,Europe,UAE,Distributor,High,54.944467939399885,98.67239815065987,3.2616847226976398,18704537.628796466,97.27223934926488,104.52738978842798,70.63930157519768,18,1,9.3978294642864,0.7288237340435314,0.012571576278173513,0.9400615917652447,0.125,0.49581328485391357
SUP_00917,Innovative Industries,North America,France,Raw Material,Critical,84.87756841783636,82.56520169705486,4.351623271485466,49658880.94043672,57.882413027718265,84.03641981956412,69.05353113749945,16,3,3.9583680875689584,0.18377738465935012,0.6846028004777236,0.39588171283562423,0.375,0.395568136574182
SUP_00918,Innovative Partners,Africa,Germany,Manufacturer,Low,60.80735839408927,77.76722616813719,4.119766331153968,49740910.81372342,83.85463916598744,81.11784361146294,98.29962124084884,1,3,4.9627765905740215,0.6220674345592913,0.8847859532483202,0.4963657239733265,0.375,0.6510359045928779
SUP_00919,Premier Supply Co,Europe,Canada,Manufacturer,Critical,44.86183319307171,77.56779026819096,4.579347227585512,5783574.61909759,30.17632954702247,24.595269835223824,78.34513949725863,8,3,2.455833682738664,0.9124165851956926,0.893106901737168,0.2455637063491866,0.375,0.7195114458692647
SUP_00920,Strategic Technologies,Middle East,USA,Manufacturer,Medium,58.82240386283975,92.26703922407933,4.4776101001573725,36312140.52745094,51.67528766511793,29.683695793722027,68.33190892338767,21,4,0.0012513875657549,0.658211108407262,0.2798186551392505,0.0,0.5,0.39723003990468
SUP_00921,Advanced Industries,Asia-Pacific,Saudi Arabia,Distributor,Medium,93.9760833832704,95.50964793678338,4.25042306771503,2634686.7094716025,41.71685304167927,148.68875105319876,88.27987854521673,2,2,8.993344567331352,0.018104190520985886,0.14452917077272032,0.8995957207883855,0.25,0.2555195715978876
SUP_00922,Dynamic Systems,North America,Poland,Distributor,Low,74.63259773925617,81.16685518820327,4.972764343257785,1558091.1660925718,43.33270164007496,160.02947907505526,71.37681295615167,24,3,0.8171475703630482,0.37032618109728543,0.7429452015843032,0.08162467847904978,0.375,0.424838968610015
SUP_00923,Strategic Manufacturing,Europe,Singapore,Manufacturer,Low,62.88885205233868,75.50182829604564,4.067179460220817,5311428.017535968,29.860449596070534,46.0696182549188,70.68987900284209,5,0,9.64248841036229,0.5841658974127316,0.9793038359640298,0.9645379997096968,0.0,0.720365109696241
SUP_00924,Alpha Enterprises,North America,UAE,Distributor,Medium,49.15961824234985,80.35416044268854,3.22621151300344,48276008.5675463,84.46110660344056,24.855587766834585,95.16996172311138,15,2,1.3084410410026026,0.834159003651994,0.7768527935294283,0.13077513711009997,0.25,0.6178744669416462
SUP_00925,Premier Manufacturing,North America,UAE,Service Provider,Medium,94.2397238506032,76.35637657912217,4.656547129631977,47046134.21734013,20.73938516648625,14.347917588539357,66.49916613507614,14,1,6.048784807504402,0.013303609492863022,0.9436500131235563,0.6050132129573166,0.125,0.4219190903256754
SUP_00926,Dynamic Manufacturing,Africa,Mexico,Service Provider,Low,85.14669550947208,77.481478479121,3.503706724691418,9736694.623019988,45.0004365588162,111.45208240483194,62.575717858649455,3,1,9.99410587856637,0.17887689869325019,0.8967080384985295,0.9997148560241552,0.125,0.55300614223169
SUP_00927,Global Technologies,Africa,Japan,Distributor,Medium,55.48125163480056,85.35619487634341,4.554604296287836,8125533.160907891,33.9528434573132,130.18681218753596,70.7674576068675,7,0,1.3846459606967587,0.7190495379558975,0.5681558093199244,0.1383989037114234,0.0,0.48574633872062095
SUP_00928,Alpha Enterprises,Asia-Pacific,Italy,Manufacturer,Low,43.85377826466542,80.51804090067918,4.914214192000102,12064727.571471551,67.12311524866723,70.24174811056096,84.27781651352815,4,1,4.239430849398243,0.9307720729308301,0.7700153041424294,0.42400006667825874,0.125,0.7006134337507126
SUP_00929,Strategic Solutions,Middle East,Thailand,Distributor,Medium,43.114405655765694,87.38270108461016,4.393591027928682,25801572.354053352,40.340192209163504,123.94327681086192,64.92351413613082,11,2,7.804236689714765,0.9442351734741824,0.4836050650664334,0.7806338353992567,0.25,0.7039023559894543
SUP_00930,Advanced Enterprises,North America,Thailand,Distributor,Medium,46.62079822280436,81.08385007817257,4.192060321899602,28506746.370168723,40.71987636224797,129.76779272291708,78.86378689107175,12,4,0.3219014984996826,0.8803879128287633,0.7464083756921887,0.032078789876819516,0.5,0.6324934358145259
SUP_00931,Dynamic Supply Co,Europe,Thailand,Distributor,High,71.94227209879318,97.57289522647072,3.920772351350081,11118591.850450397,59.06705151962549,168.68489924445842,85.09348441701279,15,5,6.897827511400445,0.41931382840249387,0.05844549966900958,0.6899539678985805,0.625,0.38574997484141654
SUP_00932,Premier Solutions,Latin America,India,Raw Material,High,91.08198816630208,96.74265523023035,3.7288197319908063,37843308.26509276,72.21512314727406,16.352886621143767,93.94947970372696,6,1,0.8037333789079948,0.07080224075855346,0.09308512194343477,0.08028268290698914,0.125,0.08480296946784964
SUP_00933,Premier Partners,North America,Italy,Service Provider,Medium,67.32088854032915,88.60334652025118,3.706009501943672,15512180.811662406,29.70437636521309,38.65105156543896,69.19478364809018,24,2,2.365201422732264,0.5034637559871576,0.4326767828672162,0.23649658575366103,0.25,0.4034878544057602
SUP_00934,Superior Solutions,North America,Australia,Component,Medium,86.36200153509084,83.50617580769728,4.272745411419181,46110459.71019405,34.040916197239696,16.992047829472924,92.69385293531158,1,2,1.6007616249336043,0.15674761365225398,0.6453430829138038,0.1600197569272565,0.25,0.31330592172049404
SUP_00935,Premier Industries,Asia-Pacific,Netherlands,Component,Medium,64.52376409228943,84.14752516883365,4.502546233875492,32853299.18751369,39.77397956756141,156.89893833381933,69.39625044524954,18,2,9.073364316469362,0.5543960832372391,0.6185844351537453,0.9076011342626473,0.25,0.6138539906935487
SUP_00936,Elite Technologies,Middle East,South Africa,Raw Material,High,78.97209501723039,84.88445479546793,4.357034138968829,21845742.155465405,97.89985712943684,143.70275300587448,87.07066164958562,14,0,1.8045671678168085,0.2913090692138597,0.58783794736101,0.18040906902460552,0.0,0.328956825698768
SUP_00937,Dynamic Enterprises,Latin America,France,Distributor,Medium,80.25300055075755,92.46190373123866,3.3968202023871257,39506104.48505712,51.77219999543362,105.56236235882184,77.2269428592982,24,3,0.404340955151572,0.26798529473690824,0.271688436222723,0.04032627808068314,0.375,0.23426590437771683
SUP_00938,Alpha Solutions,Africa,UK,Raw Material,Low,49.56800382468363,85.83933589245211,3.9879743602869824,40904835.57103091,67.91920725048212,19.64109675895705,64.58724969514681,7,2,5.876256784477621,0.8267227853106127,0.547997996664459,0.5877529968843535,0.25,0.6376391125004536
SUP_00939,Alpha Corp,Africa,UK,Raw Material,Low,59.86688324366965,95.56151871614152,4.583280144366126,14559556.200166736,39.32342501727823,52.82966276440093,88.57053851287395,10,1,3.4618092540970204,0.6391923744829732,0.14236499630246735,0.3462044916613356,0.125,0.3801273470161966
SUP_00940,Superior Technologies,Europe,Spain,Manufacturer,Medium,75.05161860959132,97.65827486232877,3.951408156378113,17018741.464612413,59.23676201259903,57.100973410240464,68.7105047419607,9,4,4.057062206413664,0.36269630674275677,0.054883254595966324,0.40575536574432236,0.5,0.2926945722247571
SUP_00941,Dynamic Manufacturing,Latin America,Poland,Service Provider,Medium,43.88831345014014,83.06270768109441,4.073246559470988,46800959.92874374,25.92953395087665,103.130059302698,67.06493704098366,2,0,1.1906274486254698,0.9301432280578488,0.6638456465891664,0.11898871525765886,0.0,0.5950087282514213
SUP_00942,Advanced Partners,Africa,China,Component,High,59.88471032696261,88.45666755301633,4.5422720963416445,8278814.866245433,22.779371673786155,50.15768145642521,74.33291714357533,8,4,7.482344914331946,0.6388677643853323,0.43879658442294245,0.7484308257214912,0.5,0.586872246225314
SUP_00943,Premier Supply Co,Europe,Italy,Distributor,Low,69.41397064546558,77.28135688398154,4.322530612530184,2155413.3272985634,57.49868214571681,17.767976184767097,86.13160979037934,22,4,6.01553649643518,0.46535120693171284,0.9050575958505931,0.6016869531239979,0.5,0.6279951521526627
SUP_00944,Dynamic Enterprises,Middle East,Germany,Component,Medium,94.79234711745514,79.81125714639262,3.818689841764785,22730063.36434698,51.892743001472965,132.8834028243274,69.35985915162512,1,1,3.6421704474828,0.003240993547034221,0.7995040331714494,0.36424836137247696,0.125,0.3264972796447439
