shipment_id,supplier_id,origin_port,destination_port,product_category,transportation_mode,shipment_value_usd,weight_kg,volume_cbm,status,customs_clearance_hours,freight_cost_usd,carbon_footprint_kg,route_optimization_score,weather_delay_hours,temperature_controlled,customs_normalized,weather_normalized,route_risk_score
SHIP_011386,SUP_01188,PORT_080,PORT_127,Electronics,Air,4481675.135925133,28301.49837384324,240.89353703373072,Delivered,67.24143812722654,19364.775032951547,1254.4118347384158,62.30216049412929,2.7802712615406087,False,0.9320519294905076,0.05783999336024046,0.49494596142537406
SHIP_011387,SUP_01519,PORT_090,PORT_039,Pharmaceuticals,Road,1915735.1523124292,40293.282074745424,56.53811442545618,Delivered,27.956692707749315,1937.6154729817608,2299.3507884192563,99.25933908994148,20.81785023191388,False,0.3707699503031855,0.4337053378522043,0.4022376440776949
SHIP_011388,SUP_00162,PORT_137,PORT_169,Food & Beverage,Air,4872968.719545931,20419.134090668595,446.5029106466862,Delayed,26.27102078034865,2826.8082821989865,1440.1478156950488,95.42073830157636,2.1460391810142045,False,0.3466858620503732,0.04462392595859744,0.19565489400448532
SHIP_011389,SUP_00507,PORT_176,PORT_137,Electronics,Multimodal,3446593.9175675684,34236.50244843064,98.04899529325304,Delivered,2.5572835865284187,13099.593504856452,356.07594518309503,85.63476673238995,25.283051400555696,False,0.007875130201355364,0.526750772510265,0.2673129513558102
SHIP_011390,SUP_00265,PORT_032,PORT_129,Electronics,Multimodal,2878948.4394956,21230.39710878209,103.4921806733085,Delayed,58.88804997130271,22630.386729647253,2376.749515130245,85.23345051516708,46.68052954042655,False,0.8127026455123997,0.9726293743731729,0.8926660099427863
SHIP_011391,SUP_01996,PORT_083,PORT_131,Automotive,Sea,1523196.1132001232,37522.35757491032,459.6671917466927,Delivered,23.95704729042676,29485.109653927037,823.4945056756067,75.53260672022448,42.81079570230298,False,0.3136248963665682,0.8919922309656492,0.6028085636661087
SHIP_011392,SUP_00110,PORT_036,PORT_197,Food & Beverage,Air,87259.10091692847,47093.56193661517,239.97546029377932,Delayed,56.28726127590757,3144.5834276748583,256.80432257762334,66.74943682278366,13.775169411990836,True,0.7755437989725504,0.28695062887073935,0.5312472139216449
SHIP_011393,SUP_01876,PORT_143,PORT_139,Electronics,Rail,2069630.0143452135,11758.231900582025,360.623914089286,Delivered,55.49894019312798,10826.331777789976,347.4863085003843,60.68645917236067,9.265798377089382,False,0.76428063784339,0.1929847867663628,0.47863271230487636
SHIP_011394,SUP_00900,PORT_137,PORT_132,Pharmaceuticals,Multimodal,4559018.777379847,3410.3500122914493,281.1852373912179,Delivered,34.808541924756064,36728.62509666179,2478.992144385135,67.10186064477912,0.7738432288838926,False,0.46866595162760566,0.016030238019374806,0.24234809482349023
SHIP_011395,SUP_01743,PORT_016,PORT_161,Textiles,Sea,4021372.016265794,24041.95450436465,455.0729499523762,In Transit,31.66900732551856,18887.31628575991,934.714842109797,76.12767373768544,38.21399081080927,False,0.4238097568178659,0.7962044505245208,0.6100071036711934
SHIP_011396,SUP_01343,PORT_006,PORT_161,Automotive,Multimodal,4914137.131347277,21395.35628346109,497.498830153878,Delivered,6.577177558910853,14958.639550074384,630.1918712180667,72.72047772992131,15.418885096257496,False,0.06530948597608661,0.32120221900534085,0.19325585249071373
SHIP_011397,SUP_01156,PORT_072,PORT_045,Automotive,Multimodal,4038995.112194092,11845.933607902736,40.08346472009456,Delivered,13.38592804573254,36797.56685850837,1422.4822078584434,79.0437168674855,14.241141800464629,True,0.16258971289951651,0.29666051691087586,0.2296251149051962
SHIP_011398,SUP_01157,PORT_161,PORT_148,Automotive,Multimodal,3648973.088063175,34006.272714067934,140.9840432054263,Delivered,15.535099167567065,21927.2818439599,3977.898118387979,83.40047816650056,43.78147581975188,False,0.19329605980325504,0.912219170364539,0.5527576150838971
SHIP_011399,SUP_00394,PORT_110,PORT_165,Pharmaceuticals,Multimodal,438986.3001070721,3209.502317976724,267.33684192359607,In Transit,8.987842589099477,34393.082572397354,78.69847642146983,84.39132188270669,5.895426530213564,False,0.0997519349433413,0.1227533007463861,0.1112526178448637
SHIP_011400,SUP_00620,PORT_100,PORT_084,Automotive,Air,4898550.448146702,30857.840055203025,368.7221621099737,In Transit,5.649629702690294,39529.88185863073,1421.5194851315944,76.85346186244007,32.79036139576272,True,0.05205711814294002,0.683187379783955,0.36762224896344753
SHIP_011401,SUP_00684,PORT_170,PORT_149,Pharmaceuticals,Rail,1463436.944537866,4147.133000677028,250.43932662392737,Delayed,21.32449508270192,20514.481176214285,2337.8564552120083,95.93025055446805,31.678157174373936,False,0.27601222769102773,0.6600113746502094,0.4680118011706186
SHIP_011402,SUP_00552,PORT_059,PORT_058,Electronics,Air,1222833.843710462,44703.25373269357,53.49750679143581,Delayed,57.355501078722575,8115.621461991219,2272.699356676947,76.03991467508726,20.39574942968721,False,0.790806307215086,0.4249096417280266,0.6078579744715563
SHIP_011403,SUP_00804,PORT_036,PORT_051,Food & Beverage,Sea,151585.60393702643,28609.426063142884,409.646419452481,Delivered,4.685132802917111,24675.891743469834,4819.299276384603,75.09362930452698,26.48437937201063,False,0.038276839741127416,0.5517839298192582,0.2950303847801928
SHIP_011404,SUP_01059,PORT_034,PORT_071,Electronics,Sea,2010761.1878544863,28108.568028759044,70.40329328759094,Delivered,29.426091437514337,5036.391376520686,1476.7857828933406,65.59853210108578,29.70670142357549,False,0.3917640287540272,0.6189303683720598,0.5053471985630436
SHIP_011405,SUP_01595,PORT_130,PORT_144,Food & Beverage,Sea,4473915.101855891,38789.50004520813,241.98957855925175,Delayed,34.43515712417364,19736.254644306588,3929.104457078764,68.94780008237467,18.618972514630705,False,0.4633312050833285,0.38788533439942163,0.42560826974137506
SHIP_011406,SUP_01729,PORT_013,PORT_164,Automotive,Rail,3848522.2910486073,37295.53526909943,225.2291105719585,Delivered,22.78677641619373,33571.91895780568,2397.471623107075,61.55678058847039,29.91092096173756,True,0.2969046161290099,0.6231858755656446,0.4600452458473273
SHIP_011407,SUP_00722,PORT_171,PORT_178,Electronics,Air,2933119.634154527,876.2731021014664,249.66966846315836,Lost,69.62112397392795,29410.061514127712,4697.315219233646,91.49512899971272,28.908901712809783,True,0.9660517624439472,0.6023058943439727,0.7841788283939599
SHIP_011408,SUP_01396,PORT_057,PORT_075,Pharmaceuticals,Sea,3735132.515445865,44609.70361708898,70.21213358433329,Delivered,36.38293355820272,28028.835808029824,321.2516950353704,81.74850132943412,10.550991937763827,False,0.49116011934082643,0.2197655271980571,0.3554628232694418
SHIP_011409,SUP_00031,PORT_007,PORT_176,Automotive,Air,268783.30962141074,28872.32254798759,82.80372848424264,In Transit,51.2555931165439,48929.824539213085,4466.936403969493,79.25079358702237,45.55130361113015,False,0.7036536891361443,0.9490986725189282,0.8263761808275363
SHIP_011410,SUP_01198,PORT_187,PORT_029,Electronics,Rail,944228.7562271198,41821.95335127055,349.59601614718315,Delivered,29.501590245532512,46340.64501408534,1215.080723670842,91.75894012039151,31.84822650013631,False,0.39284272023944317,0.6635552629857884,0.5281989916126157
SHIP_011411,SUP_00817,PORT_059,PORT_042,Electronics,Rail,2343255.5725030266,36505.8532653107,132.16693262031407,In Transit,18.3331117893636,24635.6346116805,1901.2464875795667,67.9871164926029,4.417868173847095,False,0.23327274911061224,0.09196408111026717,0.1626184151104397
SHIP_011412,SUP_01414,PORT_111,PORT_098,Pharmaceuticals,Sea,3346822.389489252,1672.0202768930926,127.48558070946028,Delivered,65.20606797167432,17157.786941142323,4776.994911329277,72.14211042462614,38.91580513012756,False,0.902971517307901,0.8108287901508772,0.8569001537293891
SHIP_011413,SUP_01734,PORT_116,PORT_187,Pharmaceuticals,Air,2846903.878190525,6140.458981173826,203.4127026705006,Delivered,68.8269459696451,6504.008651043379,1017.8477154707952,82.21898730856628,12.965728929936722,True,0.9547049203730319,0.2700835855644993,0.6123942529687656
SHIP_011414,SUP_00106,PORT_051,PORT_183,Electronics,Road,772660.0853994223,9110.49716825462,140.38636139213585,In Transit,54.595575470174815,47313.12246377488,1089.29509702859,84.95977587416391,0.724338532660262,False,0.7513737872525811,0.0149986638967818,0.38318622557468146
SHIP_011415,SUP_01299,PORT_003,PORT_120,Pharmaceuticals,Rail,4109217.838748221,17568.67914905011,485.5088794522727,Delayed,57.01381158789842,46844.70884604194,3241.709505821299,87.77130805868711,38.87332137611432,False,0.7859244083602138,0.8099435177502005,0.7979339630552071
SHIP_011416,SUP_01120,PORT_155,PORT_074,Textiles,Sea,682876.3824378579,21207.437601573405,345.6918301996869,Delivered,64.60471880557239,26958.871815610863,330.83529942753853,91.34212154757373,37.65230604401267,True,0.8943797230496394,0.7845001171040183,0.8394399200768289
SHIP_011417,SUP_01706,PORT_054,PORT_195,Textiles,Rail,1259047.4428829425,36682.64422408059,371.45690232201554,Delivered,26.793155342138668,30759.64062759509,4245.644313449508,80.98823970168202,33.99630298624738,True,0.35414587527215435,0.7083166752447927,0.5312312752584736
SHIP_011418,SUP_01017,PORT_094,PORT_150,Pharmaceuticals,Air,4734820.200319233,18596.18571869058,455.036964520998,Delivered,17.342112225532333,5531.555105038793,3145.0471633975767,77.26957097919396,21.37254641832394,False,0.21911381310067674,0.445264043903379,0.33218892850202786
SHIP_011419,SUP_01054,PORT_192,PORT_108,Electronics,Road,4689635.955747183,41507.29467281092,49.24074107949771,Delayed,8.13821182785568,21587.867605798,4394.222909925955,71.25183995597797,1.6334974666962712,True,0.08761280994310867,0.033943630762937646,0.06077822035302316
SHIP_011420,SUP_00794,PORT_034,PORT_084,Pharmaceuticals,Road,831321.382896438,24281.18785485468,214.0566083176921,Delivered,62.52995370567313,10009.728066998849,684.3461325112121,90.8238487395235,7.368059900337078,True,0.8647364544173609,0.15343989399046726,0.5090881742039141
SHIP_011421,SUP_01923,PORT_023,PORT_124,Pharmaceuticals,Road,1148647.7582053398,17434.841004114074,302.953497528726,Delivered,66.58308216142377,24233.48795338927,1235.3581845280178,85.97363295079766,18.6922676924562,True,0.9226456488706426,0.38941265230102184,0.6560291505858322
SHIP_011422,SUP_00161,PORT_048,PORT_002,Food & Beverage,Road,3218750.0526023214,40585.404691497424,385.7909501154457,Delivered,21.605253275130263,16292.8781197696,2526.1255899193457,70.59985626040304,17.62912912770443,False,0.2800235687914108,0.367259072624977,0.3236413207081939
SHIP_011423,SUP_01330,PORT_055,PORT_136,Textiles,Multimodal,4193141.952080981,7406.353562804327,482.2375123244239,Delayed,29.63054594267332,35780.707442352155,2254.627564736452,67.93522135470447,41.518335162515605,True,0.3946851786325371,0.8650600619186077,0.6298726202755724
SHIP_011424,SUP_01951,PORT_017,PORT_114,Automotive,Air,2790186.4429439576,29614.02580467348,345.93718617163205,Delivered,36.89104836058635,49411.53865520428,578.8621980984356,87.82578359012852,44.00541585081686,True,0.4984198248293304,0.9168856113020967,0.7076527180657135
SHIP_011425,SUP_01647,PORT_079,PORT_041,Automotive,Road,1405357.6303849767,1440.6632878547668,459.191107791389,Delivered,7.239773116750774,27614.43658225501,1728.852542954449,92.98692698428631,12.763989568574582,True,0.07477633989442029,0.26587976005773284,0.17032804997607656
SHIP_011426,SUP_01748,PORT_062,PORT_128,Automotive,Air,1427158.6304387872,37261.48615151353,491.0021530758221,Delivered,30.091550006233884,10727.657228582482,4569.336122635501,94.78638821963727,18.18325085882227,True,0.4012717880262277,0.3788058082317445,0.3900387981289861
SHIP_011427,SUP_00196,PORT_125,PORT_089,Pharmaceuticals,Multimodal,185340.3510120773,30553.57633877166,343.96976521551454,Delayed,7.673871886760562,21201.28900385923,2893.8165722718168,84.54825834085992,0.3275903302478156,False,0.08097853909902743,0.0067312628214347345,0.04385490096023108
SHIP_011428,SUP_00608,PORT_061,PORT_139,Automotive,Sea,32933.93281889538,41067.85870125593,357.6253528686177,In Transit,9.820985855533856,24017.544954049587,4886.367780508246,75.94409201299061,13.616044179385987,True,0.11165549436666468,0.28363479250109,0.19764514343387735
SHIP_011429,SUP_00338,PORT_189,PORT_024,Food & Beverage,Multimodal,645460.5194252608,13441.439059746315,489.59612353936353,Delivered,26.5806216560497,32372.42270570676,2759.912548653,60.44846779845165,38.23084113702614,False,0.35110929385363643,0.7965555760097486,0.5738324349316926
SHIP_011430,SUP_01162,PORT_044,PORT_154,Pharmaceuticals,Rail,4965009.15179747,39177.94965330364,389.98198386350975,Delivered,63.31338531824749,28241.65897565764,367.7290045804766,63.729842331103015,22.340125914006776,True,0.8759297570942223,0.4654263728426194,0.6706780649684209
SHIP_011431,SUP_00790,PORT_071,PORT_035,Electronics,Air,985177.1012964592,14974.353016906953,404.3995671437924,Damaged,50.27853613783064,44899.00852628993,1405.346818332779,79.62069559777882,10.366541449728835,True,0.6896939582295246,0.21592196557923587,0.4528079619043802
SHIP_011432,SUP_00447,PORT_125,PORT_133,Electronics,Sea,2748552.114562433,17926.377102869184,44.890579626530766,Delivered,6.398030620768364,7609.314998718525,431.48452347367976,74.47967744520888,22.56272179951701,False,0.06274991872085091,0.4700648046037343,0.2664073616622926
SHIP_011433,SUP_01334,PORT_128,PORT_143,Pharmaceuticals,Road,863917.7789418068,47108.94346870651,492.08052650126814,Delivered,45.931768465559685,22026.55111230531,3847.612200080616,60.04896178365374,15.931536163121477,False,0.6275893846575629,0.3318847928788908,0.47973708876822685
SHIP_011434,SUP_01203,PORT_003,PORT_106,Textiles,Sea,4331975.006845595,22947.24527216558,258.8640772266856,Delivered,20.222065240616597,10653.108558699609,3003.045522277237,74.2970605427802,20.057779007619903,True,0.2602612282363124,0.41786704641481565,0.33906413732556406
SHIP_011435,SUP_00337,PORT_067,PORT_014,Textiles,Multimodal,3310434.5802404946,26174.78000225129,431.247669612744,Delivered,12.345728116735462,31100.82464578652,4812.215693859221,68.29393806445111,45.78055168967356,True,0.14772782519568217,0.9538757220418916,0.5508017736187869
SHIP_011436,SUP_01258,PORT_112,PORT_165,Electronics,Road,3711443.053306993,46817.09056899924,418.832355216859,Delivered,52.61209481358353,34219.92195953664,1083.457432002439,73.54054605708492,12.991227791706432,False,0.723034747843677,0.27061492840596196,0.4968248381248195
SHIP_011437,SUP_01273,PORT_099,PORT_018,Automotive,Multimodal,4080955.1045893207,47419.6043719618,345.1854343718456,Delayed,47.10768733676273,12476.02746280947,3358.622679404928,95.465668406132,32.40063967235941,True,0.6443903608213369,0.6750663958058066,0.6597283783135718
SHIP_011438,SUP_00132,PORT_136,PORT_195,Food & Beverage,Rail,4056182.4641986056,17211.566438056067,322.20278350806257,Delivered,48.3981743213554,47618.98850959657,3924.3479936141857,77.79741009089305,39.63308703331676,False,0.6628282323435623,0.8257754418097768,0.7443018370766695
SHIP_011439,SUP_00249,PORT_154,PORT_104,Pharmaceuticals,Road,41092.92051309107,23066.38114834472,485.64580160645926,Delivered,44.9104524708406,40981.172465663854,3488.9036151535347,86.05295029386802,24.60552280924747,False,0.6129973017314666,0.5126324965601777,0.5628148991458222
SHIP_011440,SUP_01829,PORT_120,PORT_174,Food & Beverage,Air,3361103.035957273,26589.61031125516,4.021542004949224,Delivered,29.270006623700223,31344.2577969208,1523.427108360676,63.87857138652752,45.44953751774341,False,0.3895339622922694,0.9469780804033656,0.6682560213478175
SHIP_011441,SUP_01479,PORT_143,PORT_068,Food & Beverage,Road,4113564.2439672593,15487.91219443343,267.1460635140052,Delivered,40.40940967118948,46718.254321701854,523.9129389367854,64.36608506480209,24.622854776644147,True,0.548688517646984,0.51299365843822,0.530841088042602
SHIP_011442,SUP_00499,PORT_133,PORT_057,Food & Beverage,Sea,280486.5864320405,34036.76374685653,352.66618508455025,Delivered,14.786509991334697,8337.434789961313,3338.353921578241,91.0489786915528,36.60025977879406,False,0.18260056948131465,0.7625776777041762,0.4725891235927454
SHIP_011443,SUP_00063,PORT_141,PORT_040,Pharmaceuticals,Sea,2665359.684433311,13000.989067439858,39.8856395450021,Delivered,11.21124270716926,41248.31021959801,1443.032204103872,73.29009218422917,17.113968961413978,False,0.131518830858538,0.3565242143776846,0.2440215226181113
SHIP_011444,SUP_00819,PORT_103,PORT_173,Automotive,Road,863991.1085893551,7971.869725777623,192.742001464373,Delayed,5.370787874701044,2226.820489980329,2237.9025337748244,75.62066871847865,47.71035305868577,False,0.04807315715699405,0.9940887382984646,0.5210809477277293
SHIP_011445,SUP_01416,PORT_140,PORT_144,Pharmaceuticals,Sea,1067873.315026816,46631.2548942729,358.25498158756005,Delayed,68.1330349335298,25478.53800225215,962.8413188294404,78.73619435138538,8.83523490581002,False,0.9447906456190045,0.1840127463542939,0.5644016959866492
SHIP_011446,SUP_00257,PORT_063,PORT_112,Electronics,Multimodal,4211441.3999232855,684.2983477115333,12.10709114618723,Delivered,50.63866770016474,16615.808920307965,645.165286715399,99.77663554090734,5.227485325350386,False,0.6948393487345752,0.10883480583758293,0.4018370772860791
