supplier_id,supplier_name,region,country,supplier_type,risk_level,financial_health_score,delivery_performance,quality_rating,contract_value_usd,sustainability_score,lead_time_days,capacity_utilization,years_in_partnership,compliance_violations,political_risk_index
SUP_01311,Innovative Corp,Middle East,China,Raw Material,Low,86.3206551980213,81.94998491209745,4.525306979822968,8122722.233478357,81.15200891114449,14.83667262658888,90.31253222777065,2,0,1.2760918276449174
SUP_01312,Elite Industries,Asia-Pacific,Sweden,Distributor,Medium,51.51183417088147,88.85279391414147,3.402922991586321,14677139.341890007,77.91963073157903,115.5538309440969,86.82751058654645,16,1,9.59040216447247
SUP_01313,Premier Solutions,Europe,Singapore,Manufacturer,Medium,43.988727432496475,76.58141196076734,3.468388851233626,33991425.735690944,65.20142151248885,138.8136820283125,77.96522263573964,14,2,3.7656033156241775
SUP_01314,Elite Supply Co,Europe,Vietnam,Manufacturer,High,78.68040297232378,79.59093976071634,4.0425355076481315,15808685.863787083,57.45811232741059,141.24000159919754,95.62561545122469,5,5,5.270885849096398
SUP_01315,Superior Technologies,Asia-Pacific,Italy,Component,Low,62.13894955195781,84.77772651867237,3.344199705299724,39635459.00898022,91.06606517620976,139.76953914029994,84.90313960885194,14,2,7.338218870696326
SUP_01316,Global Partners,Africa,Australia,Raw Material,Low,90.6022028900247,97.4867820938087,3.6108633853660645,6566151.684509173,81.3358259066786,44.59945977639184,99.60793961849429,17,1,0.47447474860050187
SUP_01317,Alpha Manufacturing,Europe,UAE,Raw Material,Critical,75.76402891015138,84.05404765717668,3.6429249558956087,38146174.214207694,84.95538010414441,175.69473358091454,92.77479271737434,12,3,2.4102263855769834
SUP_01318,Superior Solutions,Latin America,UAE,Manufacturer,Low,44.97304377854134,90.93777890879602,3.3192598665055284,3464168.1567857834,85.06098410805234,179.1568711093643,61.77239244953305,20,1,8.321477873437125
SUP_01319,Global Supply Co,North America,Argentina,Service Provider,Medium,92.13211119895135,81.12209333811356,3.4103656667903213,679001.0027413645,71.41737237964463,18.22927815328022,72.8237562832127,12,0,8.61990613177881
SUP_01320,Prime Enterprises,Latin America,UK,Distributor,Medium,54.220649500213526,78.04880582335755,4.577103684016513,44916264.7656665,56.64116994527567,168.8781239920575,82.87502865883806,3,2,3.7295092064080206
SUP_01321,Global Solutions,Europe,India,Service Provider,Medium,58.54668697234572,76.40487840192121,3.334391709094537,29087893.885768317,89.17422020685203,55.653609003264634,88.85878151485949,21,2,3.7486159965176826
SUP_01322,Prime Systems,Middle East,UAE,Service Provider,Low,62.12432275259481,82.32992396502603,3.056914783687845,17623753.509486232,94.08059340826006,125.62471430641884,82.01345991047766,21,2,7.5689687710888185
SUP_01323,Prime Systems,North America,UAE,Manufacturer,Low,42.81733630223723,78.7838646431258,4.258709885257877,11668102.116344327,21.904483460667443,64.16941112882313,91.44521689848727,2,1,2.9507022674986914
SUP_01324,Global Supply Co,North America,Argentina,Manufacturer,Low,67.30834822268326,79.17625075238698,4.9519662387849,30863444.873877764,24.124389861300102,174.35700659029627,71.30622611029378,21,2,1.1709408113999809
SUP_01325,Innovative Corp,Asia-Pacific,China,Manufacturer,Medium,46.782517009141074,93.2582234012868,3.6624276292462428,25474659.067660075,96.69946375267499,22.76317520311871,67.356482049313,21,3,2.575354502405834
SUP_01326,Advanced Industries,Asia-Pacific,Japan,Component,Medium,62.053367967859344,75.38011370267698,3.2373114063925046,49580308.88772276,42.17284910753558,92.1056929673658,62.156667351590805,15,4,3.8734473163577485
SUP_01327,Prime Corp,Middle East,Saudi Arabia,Service Provider,Low,59.28903833956464,88.38744301765043,4.140774650735062,49161638.5333546,89.8695551719535,79.90836358986306,82.93254978286089,11,1,0.5220470959509826
SUP_01328,Elite Group,Africa,India,Raw Material,Medium,82.50620458845768,84.10707313424315,4.812708422191292,31769477.0787734,51.10360951691221,62.05410414864736,87.54398082701981,10,0,4.786802542001748
SUP_01329,Alpha Supply Co,North America,Vietnam,Distributor,High,84.17437813980021,87.15719999780514,4.568123559656957,22171381.77998923,29.528004608748446,117.968448404026,73.04598868477447,18,3,7.400075127727784
SUP_01330,Strategic Technologies,Middle East,Norway,Component,Low,48.43770853139984,88.50792569315047,4.245031736825432,24582491.40827637,26.43545601674674,27.934755098791808,84.54336739423506,23,2,5.137451444804616
SUP_01331,Strategic Enterprises,Asia-Pacific,Singapore,Raw Material,Medium,60.16031530585744,82.52082466697468,3.6301129932151985,34139829.35853125,32.52063192643652,130.41592317339695,62.08628923413317,22,1,0.7189534051450697
SUP_01332,Advanced Technologies,Asia-Pacific,Thailand,Service Provider,Medium,60.53442385675074,82.08261264442285,4.08376034655244,5123648.4845573,39.991455589389176,176.60362166583778,63.971733851872145,23,1,4.401496313459585
SUP_01333,Innovative Manufacturing,North America,France,Manufacturer,Low,48.32757441648468,92.60164438403774,3.1824896826085105,16451186.086845374,59.08146831446609,145.79777503201026,88.07019089033993,24,0,7.089046080428327
SUP_01334,Alpha Group,Latin America,Sweden,Service Provider,Medium,83.91494277781547,95.91064771490777,4.35789084856134,3809848.4381300127,76.11983204526268,155.50293175917045,74.72278820869195,21,3,0.5809665399018993
SUP_01335,Elite Systems,Europe,Germany,Distributor,Medium,78.89755805844828,79.62195917900468,4.4501920377953015,3714369.937870132,98.911886118824,67.93643005632543,86.85336124412022,2,4,0.5984718972688852
SUP_01336,Advanced Solutions,Asia-Pacific,Thailand,Component,High,50.47099824633691,77.34285025284358,4.930063245819838,9832170.132616974,55.320539463133684,61.855156134213274,93.26884481119671,7,2,3.7060140318098265
SUP_01337,Advanced Enterprises,Africa,Spain,Component,High,60.16970497265895,96.54709935340863,3.5207947174901433,24288400.066931684,61.45479538744879,95.48346207077331,94.10489749904468,7,2,1.9496396412370909
SUP_01338,Innovative Enterprises,Africa,Brazil,Distributor,Medium,45.81927636710828,83.39749112753756,3.036912838086045,39249477.34208133,61.74525611066045,13.00215758339772,66.88670581857804,24,2,9.347807913084203
SUP_01339,Prime Manufacturing,Asia-Pacific,Norway,Raw Material,High,74.55136284011742,88.23161737590755,4.091216928854301,24300519.763735335,63.15474843903488,170.4376735298932,79.45142289405386,7,4,5.813436037397431
SUP_01340,Global Solutions,Latin America,UK,Raw Material,Medium,46.67545585017408,83.62903546848008,4.413581008793629,16807056.697515443,61.41925256835698,30.162405277833635,89.35706894529946,23,3,2.873253994058962
SUP_01341,Premier Industries,Latin America,Germany,Component,Medium,94.22637927437049,78.01925607230523,4.580814951765976,4163531.867321069,20.701980404953424,163.02728185441617,90.95922385067641,14,2,7.047767291149508
SUP_01342,Superior Enterprises,Middle East,Italy,Component,Medium,82.93751410783243,89.14395947874547,3.387477866049621,27537261.382997323,20.137985768787257,19.626888850062247,91.3870392291551,24,1,3.7492905135932886
SUP_01343,Dynamic Partners,Africa,South Africa,Manufacturer,Low,61.46312022711973,87.6033804424711,3.5235057380740473,13599865.894834679,27.813305450089835,148.959362343748,69.12669337522338,2,0,1.3211564437901002
SUP_01344,Advanced Supply Co,Middle East,Singapore,Raw Material,High,71.82101627536449,79.87184542058873,4.025181850534593,30765962.186961513,28.124528274334306,31.593442028687647,67.70139270895093,2,1,2.3723222984358037
SUP_01345,Global Group,Africa,South Korea,Distributor,Medium,90.12379989190248,85.84485707165467,3.6612016199400035,48860527.56966429,76.39175271638368,11.673032466007722,83.60049873094783,23,2,6.427472844593757
SUP_01346,Elite Partners,Europe,UAE,Raw Material,Medium,70.47546042177044,94.1267400963755,4.72102297317489,5610150.357803631,36.39328260127998,130.9106537953965,89.64343190952879,15,2,0.5187610599699166
SUP_01347,Superior Systems,Europe,Poland,Manufacturer,High,49.597416751887536,89.17022647458938,3.9475203074774408,10645663.666160898,91.57712838044903,54.04642753052495,72.76558062136773,11,3,2.726890400480637
SUP_01348,Global Industries,North America,Norway,Component,Low,60.828684556963765,77.32601584960787,4.599157288204006,23681072.17806377,94.28850636616156,130.03682673726115,64.18820627449686,10,1,2.083114776421746
SUP_01349,Strategic Supply Co,Middle East,Sweden,Component,Medium,86.372967576636,88.15251593349925,4.161239520964708,48432260.076529175,98.0714670316719,102.13991883274346,88.6698553164031,3,0,2.01135110676532
SUP_01350,Alpha Solutions,Asia-Pacific,Norway,Manufacturer,Low,75.43171587942899,91.86571918295009,4.546180283234224,38601898.32468628,95.12650439096161,24.04129329026148,71.98791325520018,17,1,6.827624119759711
SUP_01351,Premier Technologies,Middle East,Canada,Distributor,High,75.78984113835901,94.02488173873803,3.6653459730606475,44916548.19848336,41.75106575348197,168.12276282770364,66.65450897246888,9,3,8.258169167543645
SUP_01352,Global Group,Asia-Pacific,UK,Component,High,87.6751817128669,90.0988218872224,4.662833243860622,16719056.681365857,60.782147576281,84.15498058360858,65.90894113588527,15,4,7.158666080642587
SUP_01353,Alpha Corp,Latin America,Singapore,Service Provider,Medium,89.16851816043776,78.66379594897882,3.549144631102043,49602321.765240796,34.03639761575528,133.5282736147704,72.59638190106865,14,0,6.457278158005122
SUP_01354,Innovative Industries,Middle East,Netherlands,Component,Medium,90.58859144786899,92.04415839816386,4.092197616006581,5186499.162404662,84.49677241379464,92.67860010273439,83.70712263654983,19,3,9.16451771817864
SUP_01355,Strategic Corp,Latin America,USA,Service Provider,Medium,45.216705628923584,91.2562043059564,3.4280142263477487,2695996.6570027363,91.07453641152769,110.76325811821083,74.33608954775266,17,8,0.5839238042429684
SUP_01356,Alpha Group,Europe,Mexico,Manufacturer,High,69.92693010797055,75.5862451905752,3.9510530432523865,42787351.2213487,88.1031071438012,57.985378662421176,60.826474063737265,22,1,1.6748308597624073
SUP_01357,Alpha Enterprises,Europe,France,Manufacturer,Medium,80.72802366700752,84.88194402216584,3.6363504190174063,46366880.26683896,54.66935589574679,40.0630532006038,63.87633738711244,20,1,4.144068556705322
SUP_01358,Prime Technologies,North America,Argentina,Component,Medium,81.63097648198575,82.99080592709696,3.5334068612744285,4574738.609427783,80.69391077494248,99.94978559641187,71.62012988794476,17,1,3.7245164350386775
SUP_01359,Innovative Corp,Middle East,Poland,Raw Material,High,73.36939110835021,91.06588954208743,4.933970036056075,5715699.965954782,27.806333566101557,82.03832026992535,86.38817928588367,16,1,4.180516029630224
SUP_01360,Advanced Supply Co,Latin America,Australia,Service Provider,Low,49.17330343510208,80.1872594954621,3.3201482109734615,1707049.179900902,23.219581649540054,73.2698123509383,63.94060293874135,20,1,2.0645490504270603
SUP_01361,Dynamic Solutions,Asia-Pacific,Mexico,Distributor,Low,83.85813046679154,89.18092615138221,4.57465167491479,5270152.754004069,80.25891314470087,122.69925914155903,82.42627414002727,8,6,1.4950331558022834
SUP_01362,Advanced Enterprises,Europe,Mexico,Component,Medium,79.60612334332201,96.91694308354013,4.96832991896643,10510519.84917403,54.0284219462947,125.83866060194879,64.79543483296017,7,2,5.091932474579281
SUP_01363,Elite Industries,Europe,China,Distributor,Critical,44.737467435197,94.14725693300659,3.0398029674801554,48505327.11455455,99.64394117916554,13.036009815971031,68.46461309397526,12,3,9.280525240687936
SUP_01364,Dynamic Partners,Asia-Pacific,Spain,Component,Medium,65.50954035709069,97.11498566919673,4.39805482808419,33409618.10087204,27.780337268442594,64.28028649264263,66.88754110223051,1,3,3.9196946234991703
SUP_01365,Alpha Partners,Latin America,India,Raw Material,Low,49.568756973699195,98.48414320638456,3.5058236111125742,38938723.62465118,88.4502145228187,77.05879628961604,62.68914542283242,12,5,0.43353214119528083
SUP_01366,Innovative Technologies,Latin America,Mexico,Raw Material,Medium,58.56123751421345,75.2560830481479,3.080975648656609,38818163.21439153,58.39864524231934,21.956128203729417,86.8531926954636,6,2,7.061673428895245
SUP_01367,Global Systems,Middle East,Poland,Raw Material,Medium,40.9944600713127,89.94579063305946,3.8057791579132614,26776933.80147177,86.17201564031016,46.282651672200465,78.53614189544138,16,1,2.911049055271749
SUP_01368,Superior Manufacturing,Middle East,Canada,Raw Material,Low,62.01814276259171,84.90814554621376,4.87043562034175,39884574.43676521,85.37018257361159,14.03731451398241,93.24213763589353,18,1,2.450950073048921
SUP_01369,Elite Technologies,Africa,Thailand,Manufacturer,Medium,70.24323066359158,95.63650776804292,3.0235301887339956,29810586.242878985,93.27936010896619,179.34236725797862,63.95563359929268,19,2,3.2425800069796207
SUP_01370,Prime Enterprises,Africa,Singapore,Manufacturer,Critical,74.07704260548977,81.04355284821916,4.175771383859564,15761577.575287713,43.82800090288822,133.8975105197228,65.78931733352289,23,2,7.238155239078763
SUP_01371,Innovative Corp,North America,Singapore,Service Provider,Medium,76.49196898207904,98.54470773876183,4.002792957190649,28077449.932981618,95.98394827696025,20.303777387981892,72.25830925401803,3,1,8.18819386870304
SUP_01372,Alpha Enterprises,Europe,Poland,Distributor,Medium,85.9960222206353,89.72899126904994,4.746768328742095,26698753.877418946,32.13335682860962,8.54364146326612,90.63463947755233,3,0,5.8805606733896365
SUP_01373,Advanced Partners,Middle East,Netherlands,Component,Medium,51.85045990016515,94.04489765349194,3.168003429041251,41181480.03527807,26.557502207479242,130.87536502664904,72.23035292622795,5,0,3.2247875371955157
SUP_01374,Strategic Group,Latin America,South Africa,Component,Low,46.62650023411574,77.05438926774644,4.363052059773301,49087274.50821387,54.529241389787934,81.85862899446671,76.3367482999477,3,1,3.104782331172782
SUP_01375,Advanced Industries,Asia-Pacific,Japan,Manufacturer,High,86.8345444543859,79.40298923421275,4.360219396866555,20581576.14277548,86.26583749134741,142.6894240863008,72.06414265188658,19,2,1.2430834990546302
SUP_01376,Strategic Corp,Latin America,Norway,Component,Medium,48.613704819095744,93.20168815282088,4.3381600337245665,38181364.388145916,57.873690450675646,166.60830661821714,63.2089716720412,5,0,9.333010482351945
SUP_01377,Innovative Corp,Europe,Poland,Manufacturer,Medium,93.61180447349074,75.52767652894377,4.8846689898700735,5033162.05170477,86.34293420244113,109.87756807786519,97.5773449158475,14,2,6.3813939896881955
SUP_01378,Innovative Technologies,Africa,Canada,Service Provider,Medium,86.33960261692503,94.60507166145078,4.64617505801376,38852726.90394201,78.37494446354441,37.74397401051928,81.94155968284755,21,1,0.26974619855864024
SUP_01379,Dynamic Industries,Latin America,Vietnam,Distributor,Medium,67.54821332392795,75.33477644860588,3.0839454524870122,18602274.754061945,36.754270891114686,141.8839563081292,91.51332752741988,16,1,6.623670951866806
SUP_01380,Advanced Solutions,North America,UK,Service Provider,Medium,93.97817837071139,90.77085213747056,3.942165701409026,2017538.6363398489,95.9105299919571,172.26705505551553,86.33428368741184,1,2,4.471534241935079
SUP_01381,Strategic Manufacturing,Europe,Netherlands,Raw Material,Low,45.35572010094023,83.76225408556334,3.795906112402667,18194146.619180754,24.86249349035227,106.5404752354923,80.570171162479,17,3,9.725579630469195
SUP_01382,Dynamic Systems,Africa,Argentina,Raw Material,High,56.66861686463059,89.67587646526079,3.620294442181604,30551605.408536155,91.86237660350359,124.34955327412837,63.587130266375205,11,3,8.19068824806407
SUP_01383,Advanced Corp,Asia-Pacific,Brazil,Raw Material,High,75.10234282723363,91.70475376773874,3.9026734503081943,6006545.875689255,44.35547591922992,64.05807163141779,85.70934181081218,9,0,1.7131575383279818
SUP_01384,Advanced Corp,Africa,USA,Service Provider,Medium,59.250377766024826,83.2194052604713,3.768388369851955,46205522.896891214,60.01184665315194,71.76734656555446,66.21481423747329,21,4,7.201111188748665
